axis_dir_x,-0.70696110
axis_dir_y,0.70725243
axis_dir_z,0.00010092
axis_point_x,-4.32510410
axis_point_y,-4.31061707
axis_point_z,-51.88024502
radius,75.28921758
rmse,1.39683253
mae,1.09614387
max_abs_error,3.14882019
